# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 10, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
7.572373e-01	1.424320e+02	7.572373e-01	-4.591271e+00	-2.049466e+00	-4.515616e+00	-1.712549e+00	2.730112e+00	2.241178e+00	-2.068385e+00	1.632460e+00	-1.534544e+00	0.000000e+00	3	5.032369e-01
5.535217e-01	1.072261e+02	5.535217e-01	-1.349900e+00	1.538409e+00	-4.255654e-01	6.368819e-01	4.990745e+00	-2.796029e+00	6.558013e-01	9.819576e-01	-3.069976e+00	0.000000e+00	1	1.000000e+14
7.850696e-01	1.321376e+02	7.850696e-01	1.336447e+00	4.386323e+00	-3.185583e+00	-1.437428e+00	-4.152538e+00	2.623664e+00	5.247345e-01	9.995308e-01	6.747207e-01	0.000000e+00	2	3.952699e-01
6.408922e-01	1.706837e+02	6.408922e-01	3.361068e+00	-9.344960e-01	-2.828574e+00	2.971281e+00	2.300200e+00	4.117392e+00	-4.657129e-01	-3.726236e+00	4.209255e+00	0.000000e+00	5	2.906555e-01
8.693691e-01	1.808367e+02	8.693691e-01	-3.688397e+00	-3.344841e+00	8.757654e-01	-2.883753e+00	-4.861180e+00	-3.577069e+00	-4.279169e+00	3.024843e-01	5.334643e-01	0.000000e+00	8	1.000000e+00
8.296324e-01	1.698590e+02	8.296324e-01	3.466147e+00	-3.811246e+00	-1.670299e+00	4.211304e+00	1.343225e+00	-4.220892e+00	-2.486897e+00	9.872511e-01	3.612720e+00	0.000000e+00	5	2.366931e-01
2.706891e-01	1.365086e+02	2.706891e-01	-3.342149e+00	2.423205e+00	-2.282353e-01	-7.763861e-01	-3.005059e+00	-4.337356e+00	-2.541813e+00	4.980622e-01	3.567814e+00	0.000000e+00	2	6.047301e-01
1.483141e-01	1.307084e+02	1.483141e-01	-4.646683e+00	-4.551507e+00	-1.366300e+00	4.384549e+00	1.476930e-01	1.056622e+00	-2.050894e+00	-6.487328e-01	-4.957635e-01	0.000000e+00	1	4.032928e-01
6.844556e-01	1.352709e+02	6.844556e-01	-1.988368e+00	-4.987720e+00	2.062001e+00	-1.297970e+00	1.703217e+00	1.642299e+00	2.399662e+00	-1.252333e+00	3.052589e-01	0.000000e+00	2	3.741784e-01
8.454748e-01	1.789895e+02	8.454748e-01	-2.923900e+00	7.757017e-01	-4.358560e+00	2.210550e+00	-4.041714e+00	-3.793334e+00	-2.757934e+00	-2.268302e+00	-8.873250e-03	0.000000e+00	7	1.000000e+14
