9.973923e-01	5.424798e-01
0.000000e+00	1.000000e+00
7.761020e-01	5.791028e-01
8.793337e-01	5.636360e-01
4.743651e-01	6.641498e-01
4.007013e-01	6.909913e-01
3.933018e-01	6.958190e-01
7.306653e-01	5.873078e-01
5.612707e-01	6.338057e-01
5.972688e-01	6.217714e-01
1.751832e-01	8.393202e-01
2.008036e-01	8.183351e-01
9.264918e-01	5.552128e-01
9.377244e-01	5.524529e-01
7.561012e-01	5.830652e-01
8.212616e-02	9.211725e-01
9.774101e-01	5.458654e-01
7.886050e-02	9.242229e-01
9.898424e-01	5.455914e-01
2.071920e-01	8.128727e-01
5.290091e-01	6.450184e-01
7.102271e-01	5.933033e-01
1.421621e-01	8.674840e-01
6.671058e-01	5.981856e-01
2.749609e-01	7.596019e-01
5.831691e-01	6.287391e-01
4.290469e-01	6.807893e-01
2.802429e-02	9.725674e-01
6.852991e-01	5.952559e-01
2.693020e-01	7.639133e-01
5.731062e-01	6.292903e-01
6.810866e-01	5.975273e-01
1.483749e-01	8.621304e-01
7.154489e-01	5.898576e-01
4.879833e-01	6.592688e-01
8.093621e-01	5.733793e-01
7.957217e-01	5.770593e-01
8.852176e-01	5.608426e-01
3.118985e-01	7.333609e-01
2.346294e-01	7.912326e-01
4.332259e-01	6.795149e-01
9.099975e-01	5.577944e-01
4.675706e-01	6.668792e-01
8.254867e-01	5.722740e-01
1.940574e-01	8.236132e-01
2.636470e-01	7.682456e-01
1.812429e-01	8.342608e-01
9.120645e-01	5.568302e-01
3.735001e-02	9.633667e-01
2.164283e-01	8.053913e-01
2.574205e-01	7.730441e-01
5.673967e-01	6.327838e-01
8.060295e-01	5.744000e-01
9.667557e-01	5.475798e-01
2.499444e-01	7.788467e-01
7.364494e-02	9.298471e-01
5.223629e-01	6.467917e-01
3.457029e-01	7.139629e-01
1.619424e-01	8.504911e-01
8.629847e-01	5.651941e-01
3.160746e-01	7.290054e-01
8.796570e-02	9.157940e-01
4.585363e-01	6.701941e-01
7.263593e-01	5.895607e-01
3.740238e-01	7.008269e-01
4.084254e-01	6.889226e-01
7.463671e-01	5.852903e-01
8.566117e-01	5.683085e-01
8.370383e-01	5.687404e-01
1.656752e-01	8.473214e-01
6.074133e-01	6.177921e-01
3.249434e-01	7.225684e-01
1.585117e-01	8.537219e-01
2.788924e-01	7.566239e-01
1.741762e-02	9.827560e-01
2.274054e-01	7.966611e-01
9.632341e-01	5.491704e-01
6.538605e-01	6.038157e-01
3.835349e-01	6.992864e-01
8.950875e-01	5.595663e-01
1.512204e-01	8.603698e-01
2.455407e-01	7.822815e-01
3.511718e-01	7.104105e-01
9.536565e-01	5.502825e-01
6.412852e-01	6.066663e-01
1.971589e-01	8.211361e-01
6.777936e-02	9.344672e-01
3.601851e-01	7.070576e-01
1.129477e-01	8.931974e-01
3.300305e-01	7.189042e-01
1.890975e-01	8.277075e-01
1.362532e-01	8.728023e-01
1.392724e-01	8.699912e-01
3.856063e-01	6.975267e-01
9.353009e-01	5.546698e-01
1.713338e-01	8.425938e-01
5.380748e-01	6.417062e-01
6.251084e-01	6.121983e-01
1.295253e-01	8.785327e-01
2.543854e-02	9.762189e-01
2.419751e-03	9.975862e-01
5.179486e-01	6.496932e-01
2.220372e-01	8.008857e-01
3.071058e-01	7.355738e-01
2.883217e-01	7.495204e-01
3.561151e-01	7.102520e-01
4.988728e-01	6.578651e-01
4.414879e-01	6.759038e-01
3.200245e-01	7.274578e-01
7.957217e-01	5.770593e-01
1.268653e-01	8.808526e-01
2.868383e-01	7.537204e-01
1.691253e-01	8.444097e-01
7.177793e-02	9.307415e-01
1.977711e-02	9.804172e-01
2.905908e-01	7.479254e-01
3.223162e-01	7.244700e-01
6.966178e-01	5.933578e-01
5.479687e-01	6.391547e-01
2.212972e-01	8.014785e-01
4.410622e-02	9.568801e-01
6.163780e-01	6.149892e-01
8.359701e-01	5.707730e-01
5.152326e-01	6.511764e-01
5.918599e-01	6.237097e-01
4.564273e-01	6.713203e-01
9.527342e-02	9.091254e-01
2.657313e-01	7.666526e-01
2.534520e-01	7.761170e-01
2.133905e-01	8.078408e-01
6.337521e-01	6.093163e-01
9.724155e-02	9.073537e-01
3.254444e-02	9.679804e-01
2.256442e-02	9.778652e-01
5.030834e-02	9.509883e-01
6.469896e-02	9.373502e-01
3.709680e-01	7.030513e-01
6.081382e-01	6.174614e-01
5.380748e-01	6.417062e-01
2.274054e-01	7.966611e-01
3.254444e-02	9.679804e-01
7.654513e-01	5.813607e-01
9.536565e-01	5.502825e-01
2.824592e-01	7.541758e-01
7.654513e-01	5.813607e-01
5.154426e-02	9.498171e-01
7.463671e-01	5.852903e-01
5.876922e-01	6.243532e-01
1.050811e-01	9.002626e-01
6.623600e-01	6.007763e-01
4.879833e-01	6.592688e-01
5.497168e-01	6.381091e-01
4.193187e-01	6.846856e-01
4.108045e-02	9.599786e-01
8.276422e-01	5.714160e-01
6.412852e-01	6.066663e-01
3.380296e-01	7.167202e-01
6.966178e-01	5.933578e-01
9.068505e-02	9.133057e-01
3.386593e-01	7.143796e-01
6.161855e-01	6.150983e-01
4.671848e-02	9.543615e-01
6.604982e-01	6.015680e-01
4.509912e-01	6.750689e-01
6.260998e-01	6.116406e-01
4.193187e-01	6.846856e-01
5.079463e-01	6.520802e-01
3.018985e-01	7.400896e-01
1.167921e-01	8.902615e-01
3.330632e-01	7.181134e-01
4.705149e-01	6.652871e-01
3.657753e-01	7.063782e-01
6.329611e-01	6.097587e-01
1.103418e-02	9.890372e-01
8.618280e-01	5.652411e-01
8.945055e-01	5.598404e-01
3.681103e-01	7.048495e-01
5.068992e-01	6.533612e-01
2.397129e-01	7.868553e-01
1.191819e-01	8.877062e-01
8.568588e-01	5.681893e-01
5.279920e-03	9.947399e-01
1.406920e-02	9.866421e-01
1.214318e-01	8.856525e-01
4.139869e-01	6.862409e-01
4.522242e-01	6.742699e-01
6.546875e-01	6.033604e-01
6.152786e-02	9.411497e-01
4.127697e-01	6.870548e-01
4.414879e-01	6.759038e-01
2.969722e-01	7.446148e-01
6.168897e-03	9.938808e-01
5.497168e-01	6.381091e-01
3.966889e-02	9.611597e-01
8.824583e-03	9.912386e-01
2.943046e-01	7.450504e-01
1.240220e-01	8.833615e-01
1.328999e-01	8.758173e-01
5.788060e-02	9.437651e-01
2.555456e-01	7.744940e-01
