# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = 10, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
9.999855e-01	7.386987e-04	9.999855e-01	-5.968973e-04	1.357518e-04	-2.572972e-04	6.410814e-06	-1.053771e-03	-4.195408e-05	-1.327428e-04	4.397017e-05	5.263672e-04	0.000000e+00	1	1.000000e+14
4.672515e-17	1.001530e+00	4.672515e-17	-6.244005e-04	1.600413e-04	-2.573193e-04	-1.536071e-04	-1.065994e-03	-9.068779e-05	-1.336668e-04	-8.473751e-06	5.176357e-04	0.000000e+00	1	1.000000e+14
7.747553e-01	1.206564e-01	7.747553e-01	-5.976615e-04	-4.393767e-05	-2.587155e-04	1.835770e-05	-1.089518e-03	-1.347567e-04	-1.401598e-04	2.909073e-05	5.350149e-04	0.000000e+00	1	3.461386e-02
7.523961e-01	1.334524e-01	7.523961e-01	-6.038486e-04	6.003034e-05	-2.587168e-04	1.841099e-05	-1.077570e-03	1.180807e-04	-1.312058e-04	8.854927e-05	5.338067e-04	0.000000e+00	1	3.320919e-02
2.795078e-02	8.342063e-01	2.795078e-02	-5.937801e-04	1.548723e-04	-2.601696e-04	1.866156e-05	-1.090465e-03	-8.231380e-05	-1.032797e-04	-6.939347e-06	5.186905e-04	0.000000e+00	1	3.098071e-02
1.334138e-01	6.359749e-01	1.334138e-01	-6.367363e-04	4.812302e-05	-2.618482e-04	5.974606e-05	-1.066227e-03	-3.201359e-05	-1.361053e-04	8.164341e-05	5.153933e-04	0.000000e+00	1	2.968552e-02
1.180920e-01	6.576019e-01	1.180920e-01	-5.929135e-04	4.812302e-05	-2.616589e-04	5.974606e-05	-1.066227e-03	-8.085614e-05	-1.066082e-04	2.411474e-04	5.154111e-04	0.000000e+00	1	2.794781e-02
3.840134e-01	3.816447e-01	3.840134e-01	-6.092128e-04	1.161648e-04	-2.503863e-04	-2.878179e-05	-1.142819e-03	5.211966e-04	-1.385074e-04	3.625506e-04	5.157049e-04	0.000000e+00	1	2.786808e-02
1.651368e-01	5.948681e-01	1.651368e-01	-6.710779e-04	1.687843e-04	-2.629054e-04	6.266125e-07	-1.051018e-03	-5.785938e-05	-1.317610e-04	7.942859e-05	5.347858e-04	0.000000e+00	1	2.754933e-02
5.041962e-01	2.909098e-01	5.041962e-01	-5.999552e-04	1.670571e-04	-2.569581e-04	-3.700131e-05	-1.077143e-03	1.096586e-04	-1.130402e-04	6.207531e-05	5.222794e-04	0.000000e+00	1	2.618303e-02
7.326062e-01	1.449443e-01	7.326062e-01	-6.753914e-04	4.036320e-05	-2.574964e-04	7.433737e-06	-1.053415e-03	-6.821593e-05	-1.069959e-04	4.525364e-05	5.175338e-04	0.000000e+00	1	2.585611e-02
3.957580e-01	3.721850e-01	3.957580e-01	-5.870694e-04	7.391014e-05	-2.573142e-04	-1.990153e-04	-1.141323e-03	5.296586e-04	-1.229618e-04	1.413738e-04	5.326768e-04	0.000000e+00	1	2.579737e-02
4.392343e-01	3.383064e-01	4.392343e-01	-5.853833e-04	1.432275e-04	-2.587076e-04	2.242398e-07	-1.073555e-03	2.473358e-04	-1.082929e-04	2.324904e-04	5.328356e-04	0.000000e+00	1	2.565406e-02
4.126521e-01	3.586709e-01	4.126521e-01	-5.887109e-04	1.464540e-04	-2.587076e-04	1.184787e-07	-1.075427e-03	2.405300e-04	-1.082929e-04	1.091938e-04	5.337825e-04	0.000000e+00	1	2.565161e-02
5.666395e-01	2.483346e-01	5.666395e-01	-6.036786e-04	1.526610e-04	-2.588624e-04	-1.951513e-04	-1.084601e-03	5.035437e-04	-1.147443e-04	1.405083e-04	5.031468e-04	0.000000e+00	1	2.552596e-02
1.011831e-01	6.831374e-01	1.011831e-01	-5.967410e-04	-3.999091e-05	-2.635743e-04	1.773133e-05	-1.057192e-03	-1.327725e-04	-1.317610e-04	7.989539e-05	5.137900e-04	0.000000e+00	1	2.541577e-02
6.748859e-01	1.793867e-01	6.748859e-01	-6.092161e-04	2.181907e-04	-2.496182e-04	-3.241051e-05	-1.071677e-03	1.545103e-04	-1.084659e-04	1.754241e-05	5.170575e-04	0.000000e+00	1	2.456523e-02
3.246116e-01	4.313592e-01	3.246116e-01	-6.093094e-04	6.016360e-05	-2.580284e-04	3.259229e-05	-1.073422e-03	2.791088e-04	-1.083598e-04	1.141297e-05	5.211626e-04	0.000000e+00	1	2.455255e-02
3.108941e-01	4.434993e-01	3.108941e-01	-5.950812e-04	-9.362789e-05	-2.575434e-04	-3.978778e-05	-1.081706e-03	-6.378012e-05	-1.132895e-04	2.114150e-05	5.219890e-04	0.000000e+00	1	2.452999e-02
1.225114e-03	9.665376e-01	1.225114e-03	-5.883883e-04	7.233733e-05	-2.731090e-04	5.798719e-05	-1.074735e-03	2.899852e-04	-1.335260e-04	1.747509e-04	5.145305e-04	0.000000e+00	1	2.365247e-02
4.244404e-01	3.495467e-01	4.244404e-01	-5.998569e-04	1.670571e-04	-2.569581e-04	-3.700131e-05	-1.082484e-03	1.096339e-04	-1.128898e-04	1.451199e-04	5.229106e-04	0.000000e+00	1	2.346551e-02
9.072297e-02	7.000613e-01	9.072297e-02	-5.914633e-04	-7.073264e-05	-2.584017e-04	-4.156190e-06	-1.075353e-03	1.130538e-04	-1.306632e-04	7.992305e-05	5.174707e-04	0.000000e+00	1	2.343513e-02
3.585336e-01	4.024334e-01	3.585336e-01	-6.094896e-04	1.703619e-04	-2.619128e-04	1.591269e-05	-1.088575e-03	5.034720e-04	-1.178818e-04	9.264791e-05	5.041931e-04	0.000000e+00	1	2.335726e-02
7.824800e-02	7.215904e-01	7.824800e-02	-6.369674e-04	-8.212258e-05	-2.584017e-04	-4.161599e-06	-1.075353e-03	1.130538e-04	-1.307707e-04	7.992305e-05	5.172160e-04	0.000000e+00	1	2.335668e-02
3.648320e-01	3.970143e-01	3.648320e-01	-5.955493e-04	1.609571e-04	-2.619455e-04	1.558651e-05	-1.066105e-03	-5.635694e-05	-1.029981e-04	9.274836e-05	5.035053e-04	0.000000e+00	1	2.312623e-02
6.555269e-01	1.912741e-01	6.555269e-01	-5.987525e-04	5.657672e-05	-2.585794e-04	2.042374e-05	-1.089418e-03	-4.166959e-05	-1.415336e-04	1.772160e-04	5.350790e-04	0.000000e+00	1	2.271212e-02
9.137753e-01	4.484880e-02	9.137753e-01	-6.038507e-04	8.747122e-05	-2.623111e-04	4.413167e-06	-1.050964e-03	-1.147707e-04	-1.299186e-04	9.904816e-05	5.166163e-04	0.000000e+00	1	2.270180e-02
1.865209e-02	8.647976e-01	1.865209e-02	-5.861789e-04	-3.097204e-05	-2.622324e-04	-3.767727e-05	-1.053917e-03	-3.806556e-05	-1.090292e-04	2.317133e-04	5.174927e-04	0.000000e+00	1	2.253296e-02
9.091825e-03	9.061442e-01	9.091825e-03	-6.729134e-04	5.861664e-05	-2.587168e-04	1.512038e-05	-1.078468e-03	-7.510540e-05	-1.310749e-04	7.113839e-05	5.211831e-04	0.000000e+00	1	2.250956e-02
1.843623e-01	5.718079e-01	1.843623e-01	-5.889427e-04	1.425317e-04	-2.574030e-04	1.233779e-06	-1.077499e-03	1.207830e-04	-1.081002e-04	8.846328e-05	5.249688e-04	0.000000e+00	1	2.159301e-02
1.429808e-01	6.230927e-01	1.429808e-01	-5.889950e-04	1.468501e-04	-2.574030e-04	1.168744e-06	-1.075736e-03	1.207830e-04	-1.081002e-04	1.000777e-04	5.249688e-04	0.000000e+00	1	2.137994e-02
1.104564e-01	6.689389e-01	1.104564e-01	-6.715339e-04	1.651231e-04	-2.635743e-04	1.773133e-05	-1.053082e-03	-1.019173e-04	-1.317610e-04	7.942859e-05	5.137900e-04	0.000000e+00	1	2.121221e-02
7.197376e-01	1.525208e-01	7.197376e-01	-5.976615e-04	1.643096e-04	-2.620884e-04	1.749436e-05	-1.089594e-03	1.761698e-04	-1.400380e-04	1.005647e-05	5.222923e-04	0.000000e+00	1	2.104123e-02
2.645233e-01	4.868159e-01	2.645233e-01	-5.994484e-04	1.568459e-04	-2.573193e-04	-1.650062e-04	-1.065994e-03	-9.351973e-05	-1.336668e-04	1.509030e-04	5.176310e-04	0.000000e+00	1	2.101916e-02
9.446067e-01	2.888584e-02	9.446067e-01	-5.884288e-04	4.313581e-05	-2.577433e-04	-3.967618e-05	-1.074713e-03	2.868869e-04	-1.011399e-04	1.523454e-04	5.174435e-04	0.000000e+00	1	2.097541e-02
4.115419e-02	7.984937e-01	4.115419e-02	-5.852195e-04	-3.097204e-05	-2.622324e-04	-1.584922e-04	-1.073656e-03	-5.194451e-05	-1.090781e-04	2.331818e-04	5.035113e-04	0.000000e+00	1	2.088907e-02
8.275647e-01	9.111432e-02	8.275647e-01	-5.873208e-04	-4.934773e-05	-2.722031e-04	-4.607325e-06	-1.081704e-03	1.166316e-04	-1.132895e-04	1.089912e-04	5.219890e-04	0.000000e+00	1	2.079127e-02
4.882305e-01	3.023831e-01	4.882305e-01	-5.950186e-04	1.614202e-04	-2.625504e-04	3.138350e-05	-1.073067e-03	5.012864e-04	-1.087735e-04	2.356688e-04	5.030323e-04	0.000000e+00	1	2.072753e-02
6.860272e-01	1.726297e-01	6.860272e-01	-5.883629e-04	1.427521e-04	-2.521228e-04	6.965417e-06	-1.089888e-03	1.987613e-04	-1.148392e-04	1.085666e-05	5.155839e-04	0.000000e+00	1	1.982483e-02
3.395797e-01	4.184932e-01	3.395797e-01	-6.092128e-04	1.615232e-04	-2.502239e-04	-2.862308e-05	-1.143641e-03	-6.198908e-05	-1.385074e-04	3.625506e-04	5.180273e-04	0.000000e+00	1	1.978422e-02
8.535632e-01	7.692290e-02	8.535632e-01	-5.935826e-04	4.256340e-05	-2.579614e-04	-4.268968e-06	-1.076685e-03	1.635533e-04	-1.230648e-04	1.108164e-04	5.140128e-04	0.000000e+00	1	1.973533e-02
5.760490e-02	7.613305e-01	5.760490e-02	-5.864289e-04	-3.086916e-05	-2.622324e-04	-1.584922e-04	-1.073656e-03	-5.194451e-05	-1.084825e-04	2.331818e-04	5.165428e-04	0.000000e+00	1	1.967847e-02
5.847067e-03	9.249878e-01	5.847067e-03	-6.027756e-04	8.377594e-05	-2.622469e-04	1.383272e-05	-1.073617e-03	-8.979293e-05	-1.300876e-04	1.646958e-04	5.177499e-04	0.000000e+00	1	1.967495e-02
