9.999855e-01	7.386987e-04
4.672515e-17	1.001530e+00
7.747553e-01	1.206564e-01
7.523961e-01	1.334524e-01
2.795078e-02	8.342063e-01
1.334138e-01	6.359749e-01
1.180920e-01	6.576019e-01
3.840134e-01	3.816447e-01
1.651368e-01	5.948681e-01
5.041962e-01	2.909098e-01
7.326062e-01	1.449443e-01
3.957580e-01	3.721850e-01
4.392343e-01	3.383064e-01
4.126521e-01	3.586709e-01
5.666395e-01	2.483346e-01
1.011831e-01	6.831374e-01
6.748859e-01	1.793867e-01
3.246116e-01	4.313592e-01
3.108941e-01	4.434993e-01
1.225114e-03	9.665376e-01
4.244404e-01	3.495467e-01
9.072297e-02	7.000613e-01
3.585336e-01	4.024334e-01
7.824800e-02	7.215904e-01
3.648320e-01	3.970143e-01
6.555269e-01	1.912741e-01
9.137753e-01	4.484880e-02
1.865209e-02	8.647976e-01
9.091825e-03	9.061442e-01
1.843623e-01	5.718079e-01
1.429808e-01	6.230927e-01
1.104564e-01	6.689389e-01
7.197376e-01	1.525208e-01
2.645233e-01	4.868159e-01
9.446067e-01	2.888584e-02
4.115419e-02	7.984937e-01
8.275647e-01	9.111432e-02
4.882305e-01	3.023831e-01
6.860272e-01	1.726297e-01
3.395797e-01	4.184932e-01
8.535632e-01	7.692290e-02
5.760490e-02	7.613305e-01
5.847067e-03	9.249878e-01
2.987298e-01	4.545554e-01
2.728076e-01	4.788479e-01
6.702735e-02	7.426118e-01
8.683116e-01	6.896487e-02
5.183074e-02	7.736547e-01
6.195969e-01	2.138022e-01
1.518021e-01	6.115843e-01
5.882192e-01	2.339777e-01
7.965325e-01	1.083419e-01
5.188614e-01	2.806312e-01
1.993942e-01	5.547776e-01
2.335553e-01	5.178941e-01
4.565333e-02	7.876862e-01
5.574807e-01	2.543067e-01
3.749673e-03	9.401788e-01
9.857727e-01	7.907596e-03
8.350345e-02	7.123508e-01
2.394773e-01	5.118767e-01
5.323098e-01	2.713468e-01
6.273750e-01	2.088524e-01
6.996270e-01	1.644668e-01
7.061192e-01	1.605517e-01
9.715269e-01	1.510487e-02
4.631336e-01	3.204813e-01
6.393828e-01	2.014014e-01
1.891450e-01	5.662594e-01
8.958612e-01	5.429827e-02
9.645480e-01	1.867762e-02
1.594226e-01	6.019904e-01
4.719877e-01	3.139797e-01
2.515244e-01	4.996191e-01
2.044855e-03	9.562344e-01
1.306207e-02	8.871538e-01
6.042730e-01	2.236537e-01
6.464670e-02	7.470929e-01
4.800193e-01	3.082013e-01
3.370448e-01	4.205271e-01
2.845669e-01	4.676663e-01
2.220020e-01	5.300143e-01
3.376367e-02	8.175981e-01
6.468305e-01	1.967689e-01
2.204459e-01	5.316859e-01
6.022990e-01	2.248367e-01
9.367932e-01	3.288450e-02
2.093853e-01	5.435609e-01
2.498831e-01	5.012620e-01
8.134579e-01	9.893306e-02
7.980862e-01	1.074685e-01
8.119902e-01	9.972659e-02
8.815671e-01	6.188497e-02
5.888249e-01	2.335815e-01
2.903329e-01	4.622398e-01
1.411882e-02	8.825736e-01
5.255740e-01	2.759808e-01
3.369859e-02	8.178458e-01
1.756830e-02	8.689171e-01
9.256493e-01	3.867078e-02
