# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = 30, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
9.999966e-01	1.075233e-04	9.999966e-01	9.848468e-06	1.202308e-05	6.418362e-05	1.993881e-05	1.029968e-05	1.155530e-05	2.555191e-06	4.149198e-05	1.093516e-06	2.569891e-05	7.137924e-06	9.042494e-05	7.699710e-07	2.183614e-05	7.760585e-05	1.090632e-05	1.769674e-05	1.593956e-06	2.215928e-05	2.155319e-05	1.559408e-05	4.417043e-06	1.961715e-05	1.819235e-05	1.004805e-05	1.221236e-05	5.107320e-05	1.474488e-05	6.566606e-05	0.000000e+00	1	1.000000e+14
7.691134e-10	1.000157e+00	7.691134e-10	9.731088e-06	1.203362e-05	8.797335e-05	1.292412e-05	9.927703e-06	1.528525e-06	2.544200e-05	4.152943e-05	1.100092e-06	1.837568e-05	6.745131e-06	3.459939e-05	7.596997e-07	2.168569e-05	7.567246e-05	9.901639e-06	1.758656e-05	1.595632e-06	4.872321e-06	4.822401e-05	1.611179e-05	3.973652e-06	3.129860e-06	1.810304e-05	1.244597e-05	1.221110e-05	6.392760e-06	1.596422e-05	6.454637e-05	0.000000e+00	1	1.000000e+14
8.305407e-01	8.877330e-02	8.305407e-01	1.416429e-05	1.203736e-05	9.340419e-05	2.005902e-05	1.276172e-05	3.436792e-06	2.887709e-05	4.149198e-05	2.157251e-07	2.467065e-05	5.076190e-06	8.787811e-05	3.861746e-06	6.776535e-06	7.812158e-05	1.130797e-05	1.759771e-05	5.517529e-06	1.800175e-05	2.162934e-05	1.559467e-05	4.032768e-06	4.561351e-06	3.834718e-05	1.351880e-05	1.206731e-05	3.658416e-05	9.297849e-06	3.023614e-05	0.000000e+00	1	9.790803e-02
9.126909e-01	4.478696e-02	9.126909e-01	2.639935e-06	2.086397e-05	9.391095e-05	2.052315e-05	1.268166e-05	1.419301e-05	5.453734e-05	4.166480e-05	2.875690e-07	2.003581e-04	1.010793e-05	3.099401e-05	7.988969e-06	1.956323e-05	1.542295e-05	1.537767e-05	2.367820e-05	1.584596e-06	5.352474e-06	1.404680e-05	1.425757e-05	1.623629e-05	7.293871e-07	1.917593e-05	1.879076e-06	6.803881e-05	3.452075e-05	4.462368e-05	3.078652e-05	0.000000e+00	1	9.444325e-02
2.195246e-01	5.316663e-01	2.195246e-01	1.187393e-05	4.354137e-05	8.352595e-05	1.955298e-05	1.270136e-05	1.058476e-04	2.586463e-05	4.151050e-05	7.224457e-06	2.596428e-05	5.072874e-06	8.787980e-05	3.863780e-06	6.585747e-06	7.561410e-05	1.132160e-05	2.405885e-05	1.272042e-07	1.785360e-05	1.501008e-05	2.136367e-05	3.254818e-06	1.716715e-05	2.653241e-05	1.362956e-05	1.208906e-05	5.143974e-05	4.438432e-05	3.005065e-05	0.000000e+00	1	7.643001e-02
2.690633e-01	4.814846e-01	2.690633e-01	7.495184e-05	2.076376e-05	6.232607e-05	1.986313e-05	1.061847e-05	1.152577e-05	1.031743e-06	2.439313e-05	1.523931e-06	2.332824e-05	6.832981e-06	9.042498e-05	9.997273e-05	2.187877e-05	7.770316e-05	1.091033e-05	1.769698e-05	5.596831e-06	2.186636e-05	2.155448e-05	1.520713e-05	1.664432e-05	1.949573e-05	3.100085e-05	1.096593e-05	1.006293e-05	5.121093e-05	1.538535e-05	6.567042e-05	0.000000e+00	1	7.269346e-02
7.274864e-02	7.304277e-01	7.274864e-02	2.663765e-06	1.690412e-05	9.470132e-05	2.053271e-05	1.234783e-05	1.408638e-05	2.545698e-05	4.147855e-05	4.509177e-07	2.545464e-05	7.240630e-06	3.102493e-05	6.557194e-07	1.663542e-05	7.451864e-05	8.425028e-06	2.374185e-05	1.458430e-06	5.352474e-06	1.404680e-05	1.371590e-05	4.235965e-06	3.372956e-06	1.891678e-05	1.146522e-05	1.874255e-05	5.092529e-06	5.101043e-06	3.078652e-05	0.000000e+00	1	6.195125e-02
7.858862e-01	1.138013e-01	7.858862e-01	6.175204e-06	9.925099e-04	7.750451e-05	4.628281e-05	1.268820e-05	1.865416e-05	2.921630e-05	4.149198e-05	1.150944e-06	2.327264e-05	6.463101e-06	6.349711e-05	4.186793e-06	7.952069e-06	1.123637e-04	1.092629e-05	1.801460e-05	1.530817e-05	2.384848e-05	2.159702e-05	1.529283e-05	1.995076e-05	1.958234e-05	1.819235e-05	2.574986e-05	1.222020e-05	3.658416e-05	4.175125e-05	3.420444e-05	0.000000e+00	1	6.092731e-02
9.655255e-03	9.018938e-01	9.655255e-03	3.191800e-06	2.034307e-05	6.174627e-05	2.171260e-05	1.204993e-05	1.457610e-05	2.866936e-05	2.951347e-05	6.666856e-06	1.896765e-05	6.738571e-06	3.355491e-05	7.314961e-07	7.751617e-06	2.499003e-05	1.490816e-06	1.902197e-05	1.606669e-06	2.127973e-05	4.397809e-05	1.446179e-05	4.123750e-06	1.089835e-06	1.810322e-05	1.295243e-05	1.068347e-05	6.389542e-06	1.346496e-05	6.515765e-05	0.000000e+00	1	5.763031e-02
1.944246e-01	5.597095e-01	1.944246e-01	1.017952e-05	1.220086e-05	6.255752e-05	1.295325e-05	9.850014e-06	1.019555e-04	2.774994e-05	2.698243e-05	7.320608e-06	2.050798e-05	1.953073e-03	3.443678e-05	2.038473e-06	2.198321e-05	5.528332e-05	9.183972e-06	1.787220e-05	2.242712e-06	1.785435e-05	4.462873e-05	1.564899e-05	3.979237e-06	1.127143e-05	1.806818e-05	5.614667e-05	1.066401e-05	2.060983e-05	4.490550e-05	3.578553e-05	0.000000e+00	1	5.500047e-02
2.808229e-03	9.473923e-01	2.808229e-03	1.226096e-05	1.306074e-05	8.600269e-05	1.704163e-05	1.225511e-05	9.986590e-05	2.690477e-05	4.157646e-05	1.520428e-06	5.449765e-05	6.494661e-06	3.416881e-05	4.220662e-06	2.188955e-05	5.637160e-04	8.920911e-06	1.800042e-05	8.868164e-07	2.357683e-05	1.428387e-05	1.635857e-06	2.143453e-06	1.622976e-05	1.810660e-05	5.549031e-05	1.069082e-05	3.148740e-05	4.211059e-05	3.544315e-05	0.000000e+00	1	5.395680e-02
5.819257e-01	2.377875e-01	5.819257e-01	9.847477e-06	2.000181e-03	6.243722e-05	1.824441e-05	1.259142e-05	2.790111e-05	1.031597e-06	4.109583e-05	5.752424e-07	2.506240e-05	7.357016e-06	9.268760e-05	3.765565e-06	2.115858e-05	6.354793e-04	1.025415e-05	1.372951e-05	1.168131e-06	1.230185e-05	1.383664e-05	9.061562e-06	1.706881e-05	1.664721e-05	2.070367e-05	7.033180e-05	2.328300e-06	4.711796e-05	4.648802e-05	3.067265e-05	0.000000e+00	1	5.060663e-02
7.527808e-01	1.328698e-01	7.527808e-01	7.483785e-05	1.216644e-05	8.660122e-05	1.855561e-05	1.299121e-05	8.817588e-06	5.570969e-06	3.605211e-05	1.092752e-06	3.705656e-05	6.819951e-06	3.106208e-05	4.446202e-06	2.184160e-05	4.779020e-05	2.184659e-05	1.771929e-05	1.544617e-05	1.224407e-05	2.565373e-05	6.842695e-06	1.525668e-05	1.517193e-03	2.947699e-05	7.353958e-05	5.957420e-04	2.371350e-05	4.533586e-05	3.496385e-05	0.000000e+00	1	4.956827e-02
7.110697e-01	1.568802e-01	7.110697e-01	9.731088e-06	1.203432e-05	1.088608e-04	1.292412e-05	1.280881e-05	9.474488e-07	2.544200e-05	4.152943e-05	1.100092e-06	1.850150e-05	6.919901e-06	9.203522e-05	7.596997e-07	2.168569e-05	7.816429e-05	9.271737e-06	1.769538e-05	1.575095e-06	1.767708e-05	4.822401e-05	1.611179e-05	4.035903e-06	3.129860e-06	1.812925e-05	1.262506e-05	1.221106e-05	3.774177e-05	1.616103e-05	6.454637e-05	0.000000e+00	1	4.812475e-02
6.627527e-01	1.860570e-01	6.627527e-01	1.341129e-05	3.712896e-05	7.923641e-05	6.628061e-05	1.271279e-05	8.854673e-05	1.120318e-05	4.793650e-05	6.383005e-07	4.366065e-05	6.795387e-06	3.270996e-05	3.877791e-06	1.538517e-05	2.141221e-05	1.147984e-05	1.387598e-05	1.547332e-06	2.303969e-05	4.435052e-05	1.684713e-06	1.643852e-05	4.324821e-06	1.777316e-05	8.052875e-05	2.954731e-05	3.581551e-05	5.471946e-06	6.567870e-05	0.000000e+00	1	4.779925e-02
1.234067e-01	6.488950e-01	1.234067e-01	1.340006e-05	3.712896e-05	6.201790e-05	6.628061e-05	3.025118e-05	6.496753e-06	4.090737e-06	2.986246e-05	6.368913e-07	4.366065e-05	6.795387e-06	2.269649e-05	3.877791e-06	1.538506e-05	2.141221e-05	1.147984e-05	1.387598e-05	1.547332e-06	2.299844e-05	4.432973e-05	1.757810e-06	1.643852e-05	1.617857e-05	1.837657e-05	8.052875e-05	2.954731e-05	3.997225e-06	4.099182e-05	6.830937e-05	0.000000e+00	1	4.687724e-02
9.540238e-01	2.336707e-02	9.540238e-01	1.210180e-05	1.202526e-05	1.086459e-04	5.509593e-08	1.267953e-05	8.812673e-06	2.934171e-05	2.638844e-05	1.153576e-06	2.523104e-05	8.061892e-06	6.609165e-05	2.335915e-06	2.191958e-05	3.010383e-05	1.125381e-05	1.765305e-05	9.600996e-06	1.802457e-05	4.655540e-05	1.564877e-05	5.269342e-06	1.186389e-05	1.819896e-05	2.613331e-05	1.516549e-05	3.658431e-05	1.516287e-05	7.124422e-05	0.000000e+00	1	4.495676e-02
1.496987e-01	6.286127e-01	1.496987e-01	7.283706e-05	1.253049e-03	9.532924e-05	1.860098e-05	1.232399e-05	8.862693e-06	2.869539e-05	4.005333e-05	9.866676e-07	3.333662e-02	1.024147e-05	2.658335e-02	1.060466e-04	2.182534e-05	7.829608e-05	1.584974e-05	1.918380e-05	2.266312e-06	1.867743e-06	4.387604e-05	5.229750e-05	3.168616e-06	1.495353e-06	3.812103e-05	3.235959e-06	6.845870e-06	1.171913e-05	1.015698e-05	6.310087e-05	0.000000e+00	1	4.303394e-02
